ID,Document ID,Base ID,Locale,Level,Topic,Question,Option A,Option B,Option C,Option D,Correct,Explanation,Created At,Published At,Created By
24632,"Ddtwx4DTT6D_W5nr","astro_00103",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24133,"VQDxghV8sfVDDWu3","astro_00104",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25133,"JpXdMZo-TpW2gZvh","astro_00104",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25633,"bbxg72J-Diwn79En","astro_00104",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24633,"hNZrauDu0Ty92CkO","astro_00104",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24134,"wEvfOtu4yZRxgX2U","astro_00105",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25134,"j8h9GipUGD_c6EHX","astro_00105",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25634,"5iXHNZJacpRvsXWH","astro_00105",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24634,"odG613pVmDRuPi63","astro_00105",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24135,"pPC_bm1skRq0enH5","astro_00106",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25135,"xI2xCUmaQAWMKt5v","astro_00106",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25635,"9yLxOoNB8snIUF6j","astro_00106",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24635,"QAHpWIjuFoBLyCAX","astro_00106",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24136,"SDicvuQ4e2kuYLvj","astro_00107",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25136,"kDXDe_4GhR63uwT5","astro_00107",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25636,"49i5UrfB2tVTsivs","astro_00107",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24636,"8re8QFl8KElBJg2r","astro_00107",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24137,"dh1BmX9goIEEq65F","astro_00108",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25137,"wmGERhfneuxZrRXi","astro_00108",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25637,"-fel-ujOmGwA_c7K","astro_00108",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24637,"iL8Xz6nW7bfoUfr1","astro_00108",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24138,"G59V5KoQ0RxEk-zr","astro_00109",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25138,"qnJ9KfWnemP1LSr5","astro_00109",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25638,"2Y7CM83NyBXA_n5f","astro_00109",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24638,"zi9ipDxpt6NWRqJD","astro_00109",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24139,"huw7kB-ZVuhJcjjb","astro_00110",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25139,"kpGAIiN0-P4f-h1P","astro_00110",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25639,"w6xebhC4n6vq5YAi","astro_00110",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24639,"DtEpkB5arh2JUEkr","astro_00110",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24140,"3--KDKlniMd4ZmpG","astro_00111",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25140,"hO5WZyMP4Fyg_5GG","astro_00111",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25640,"Txq0b1LbtKmKR-yT","astro_00111",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24640,"kkzaZ05qg_xMS8Sg","astro_00111",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24141,"ynIpg32XEQwt4Zq5","astro_00112",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25141,"fcJ7HSYubUnF3Iao","astro_00112",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25641,"GaLBPCM2zPrmnWgn","astro_00112",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24641,"6EY-qtTFs0SaBg2c","astro_00112",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24142,"QuPMEb0-hu5eTQZV","astro_00113",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25142,"eXqeeCuczOUtpQzg","astro_00113",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25642,"rW3IHmiBamBYEWHw","astro_00113",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24642,"7MyDqPRRZ2faKtke","astro_00113",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24143,"4NHrUdl5bjabXM0f","astro_00114",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25143,"vRZlZxsBI7VWkCsG","astro_00114",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25643,"lWGhWGIvVmAm0OUY","astro_00114",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24643,"72xK-_yOL6q1jGDb","astro_00114",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24144,"qa5bFjoGClgTq4Dk","astro_00115",en,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25144,"MqVw53cZHtHOTAGS","astro_00115",es,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25644,"3pgWGFQMEvJIhi7M","astro_00115",fr,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24644,"JOZnqMvbC1Jie1WM","astro_00115",pt,1,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24145,"r7IQH7yz4vUvwdwb","astro_00116",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25145,"9V7Pcj4pMVhA6UwL","astro_00116",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25645,"D1Pkuf9wmuo3W2uB","astro_00116",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24645,"Tlb0x5SnI-aCR4_4","astro_00116",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24146,"L7I_w1shHylnlqdC","astro_00117",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25146,"GH2NhP0BT3SIB3Zx","astro_00117",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25646,"G77mE_CEydHUZaOu","astro_00117",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24646,"5q-nrmoDIvRuh41W","astro_00117",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24147,"B8u7qB0tmBK7KnJF","astro_00118",en,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25147,"aD-q5wV6JtBuM8zk","astro_00118",es,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25647,"yrbImnZSIzib4FkH","astro_00118",fr,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24647,"2qOCE-QKr1SfRaAv","astro_00118",pt,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24148,"n9e8p5jdIRQ-fu89","astro_00119",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25148,"6GIVOp-a6xBJYfpx","astro_00119",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25648,"3MbPvI8tF0IEwWKy","astro_00119",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24648,"IMpPu4cDehE3cFoY","astro_00119",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24149,"OzvnqEaMg_Cz4VkO","astro_00120",en,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25149,"YtdgzYVTl_lc_-tu","astro_00120",es,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25649,"Co31As2oEwzxH8te","astro_00120",fr,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24649,"QPer29zJJxoRmji9","astro_00120",pt,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24150,"ARgCCc4E4d5EP_NS","astro_00121",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25150,"wGZCtuBSjrngFJWJ","astro_00121",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25650,"Y7glJY38h1_qJwTJ","astro_00121",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24650,"UPJQjyr50PZPyeVk","astro_00121",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24151,"SSaH7Oqqz_8X4-GG","astro_00122",en,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25151,"YXYIuYEQstHcvfYi","astro_00122",es,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25651,"iE47NDbvDk2CpZKb","astro_00122",fr,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24651,"CaxN8R2z7lr5Zvpi","astro_00122",pt,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24152,"HTQuw1vDzNuB7txT","astro_00123",en,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25152,"p36YzE-4jimRVCsx","astro_00123",es,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25652,"YVOfu5NXyMw78-9N","astro_00123",fr,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24652,"2-WzHlc-Yf2S6W2W","astro_00123",pt,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24153,"RYntNttLvbCUM_Kh","astro_00124",en,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25153,"qwRUee0oHqgM1L5e","astro_00124",es,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
25653,"eRDGsl9irTCIL75t","astro_00124",fr,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24653,"gzVyRlfCuO0aDi0E","astro_00124",pt,2,"Relativity & Fundamental Physics","What is the speed of light in vacuum?","150,000 km/s","186,000 km/s","220,000 km/s","300,000 km/s",B,"c ≈ 299,792 km/s (~186,000 mi/s).",1767615387183,1767615387183,1
24154,"EMoSP2vWuJk0ktCq","astro_00125",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25154,"3WM5qYgMRb4Dv6vj","astro_00125",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25654,"FV-YjEV1WNAW-F5y","astro_00125",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24654,"jt95Ptyz__ULgGpj","astro_00125",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24155,"yksxPc9eNoilxp3W","astro_00126",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25155,"LyJ_RSfywKMoLN6n","astro_00126",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25655,"Js43FVz-4_33KHHc","astro_00126",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24655,"SPG7Nyy6Oa69ZAT8","astro_00126",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24156,"3POKXjjObbMd50Jj","astro_00127",en,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25156,"HzefaWKLqsypIIt3","astro_00127",es,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
25656,"dhfbUd40XuR60rxI","astro_00127",fr,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24656,"gXk7Wv_OX1eGlPn3","astro_00127",pt,2,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
24157,"CYtDC-220XXu8fw6","astro_00128",en,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25157,"M1_peIjyKr2a5-r1","astro_00128",es,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
25657,"y_9cxZq6Rs7FP8kU","astro_00128",fr,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24657,"otg0BH1N0hw5_3l1","astro_00128",pt,2,"Relativity & Fundamental Physics","Time dilation occurs when?","Low speeds","High speeds or strong gravity","At rest","No gravity",B,"SR and GR predict time dilation with velocity/gravity.",1767615387183,1767615387183,1
24158,"Bqi_0AsWFYQs4tEZ","astro_00129",en,3,"Relativity & Fundamental Physics","Which experiment confirmed light deflection in 1919?","Michelson–Morley","Eddington eclipse","Pound–Rebka","Gravity Probe B",B,"Eddington observed starlight deflection near the Sun.",1767615387183,1767615387183,1
25158,"gJSkq7l3xEiOh0TA","astro_00129",es,3,"Relativity & Fundamental Physics","Which experiment confirmed light deflection in 1919?","Michelson–Morley","Eddington eclipse","Pound–Rebka","Gravity Probe B",B,"Eddington observed starlight deflection near the Sun.",1767615387183,1767615387183,1
25658,"Hxv8eG7OdLzhklyV","astro_00129",fr,3,"Relativity & Fundamental Physics","Which experiment confirmed light deflection in 1919?","Michelson–Morley","Eddington eclipse","Pound–Rebka","Gravity Probe B",B,"Eddington observed starlight deflection near the Sun.",1767615387183,1767615387183,1
24658,"bscQVKS1T487QaLM","astro_00129",pt,3,"Relativity & Fundamental Physics","Which experiment confirmed light deflection in 1919?","Michelson–Morley","Eddington eclipse","Pound–Rebka","Gravity Probe B",B,"Eddington observed starlight deflection near the Sun.",1767615387183,1767615387183,1
24159,"hYa1p1a1TBMW3DZq","astro_00130",en,3,"Relativity & Fundamental Physics","What is the Schwarzschild radius?","Star radius","Galaxy core","Event horizon radius","Photon sphere",C,"It defines the event horizon of a non-rotating BH.",1767615387183,1767615387183,1
25159,"Wb_bSi298bFrjlIW","astro_00130",es,3,"Relativity & Fundamental Physics","What is the Schwarzschild radius?","Star radius","Galaxy core","Event horizon radius","Photon sphere",C,"It defines the event horizon of a non-rotating BH.",1767615387183,1767615387183,1
25659,"XBpcoDNpFcrUFzzn","astro_00130",fr,3,"Relativity & Fundamental Physics","What is the Schwarzschild radius?","Star radius","Galaxy core","Event horizon radius","Photon sphere",C,"It defines the event horizon of a non-rotating BH.",1767615387183,1767615387183,1
24659,"3ZZrS7nSCENJtsFy","astro_00130",pt,3,"Relativity & Fundamental Physics","What is the Schwarzschild radius?","Star radius","Galaxy core","Event horizon radius","Photon sphere",C,"It defines the event horizon of a non-rotating BH.",1767615387183,1767615387183,1
24160,"YzZIPYkGBXZNO5o3","astro_00131",en,3,"Relativity & Fundamental Physics","Gravitational waves were first detected by?","LISA","LIGO","HST","ALMA",B,"LIGO detected GW150914 in 2015.",1767615387183,1767615387183,1
